Image URL,Brand,Product Title,Price,Location,Item Number,Year,Condition,Shipping Info,Comes With,Size,Description
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/b0760f9135b20282c435a10e954f401c.jpg,Hermes,Swift Backpocket Pouch 30 Gold,$995,Pickup today in our NYC Flagship,1495467,2021,Excellent,"['Exterior: Creases, marks, faint scuffs', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag']","{'Length': '8 in', 'Height': '6.5 in'}",This is an authentic HERMES Swift Backpocket Pouch 30 in Gold. This classic Backpocket pouch is crafted of swift calfskin in brown leather. This pouch features easy slip compartments for bag handles and polished gold plated hardware. This opens to a matching leather interior.
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/b7e125a595bd71dcc4a94a135f94dc13.jpg,Hermes,HERMES Epsom Birkin Sellier 25 Nata,"$26,500",Pickup today in our NYC Flagship,1472187,2021,Excellent,"['Hardware: Protective plastic sticker(s) intact, faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Dust bag', 'Rain coat', 'Clochette', 'Lock', '2 keys']","{'Base length': '10 in', 'Height': '7.75 in', 'Width': '5.25 in', 'Drop': '2.5 in'}","This is an authentic HERMES Epsom Birkin Sellier 25 in Nata. This rare Sellier model is expertly constructed of epsom calfskin leather in beige. This bag features rolled leather top handles, a front flap, strap closure and gold plated hardware including a gold turn lock, a padlock and a clochette for 2 keys. This opens to a matching chevre goatskin leather interior with pockets."
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/64fb91b65a01baed40fa1ff0b163e1fc.jpg,Hermes,HERMES Vache Hunter Toile Herbag Zip 31 PM Cuivre Black,"$1,895",Pickup today in our NYC Flagship,1471380,2016,Excellent,"['Exterior: Scuffs, edge wear', 'Interior: Scuffs', 'Hardware: Scratch(es), pitted']","['FASHIONPHILE Certificate of Authenticity', 'Removable pouch', 'Clochette', 'Lock', '2 keys', 'Lock & key']","{'Base length': '12.25 in', 'Height': '10 in', 'Width': '4 in', 'Drop': '18.5 in'}","This is an authentic HERMES Vache Hunter Toile Herbag Zip 31 PM in Cuivre and Black. This stylish large tote is crafted of sturdy toile canvas in auburn. The handbag features a rear exterior zipper pocket, a natural black leather top crest with a leather top handle, shoulder strap, and strap closure with palladium silver hardware including a padlock and keys. This opens to a toile canvas interior with a matching removable pouch."
https://prod-images.fashionphile.com/main/f717fd85dd2158d83648082345b6c433/568a09bfa0a8f47003973a1e85a754bc.jpg,Hermes,HERMES Military Toile Vache Hunter Herbag Zip Retourne 31 PM Beton Naturel,"$4,295",Pickup today in our NYC Flagship,1482774,,Giftable,['Hardware: Protective plastic sticker(s) intact'],"['FASHIONPHILE Certificate of Authenticity', 'Dust bag', 'Box', 'Removable pouch', 'Clochette', 'Lock & 2   keys']","{'Base length': '11.75 in', 'Height': '10 in', 'Width': '4.25 in', 'Drop': '18.25 in'}","This is an authentic HERMES Military Toile Vache Hunter Herbag Zip Retourne 31 PM in Beton Naturel. This stylish large tote is crafted of sturdy beige toile canvas and features a light brown leather top crest with a leather top handle, shoulder strap and a rear exterior zipper pocket. The front flap opens with double straps with gold hardware and a padlock. This opens to a matching canvas interior and includes a removable pouch."
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/31a2d6311a30bbf605c9a54c34c75963.jpg,Hermes,Taurillon Clemence Lindy 34 Rouge Vif,"$3,595",Pickup today in our San Diego Flagship,1500429,2010,Shows Wear,"['Exterior: Creases, faint corner wear', 'Handle: Surface wear, structure wear', 'Interior: Scuffs, surface wear, imprints', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Dust bag']","{'Length': '13 in', 'Height': '9 in', 'Width': '6.5 in', 'Drop': '11.5 in'}",This is an authentic HERMES Taurillion Clemence Lindy 34 in Rouge Vif.  This chic shoulder bag is crafted of luxurious taurillion clemence calfskin leather in red. This stylish bag features a leather shoulder strap linked to hoops of the signature leather with a crossover flap and a silver turn lock. This opens to a red matte leather interior with patch pockets.
https://prod-images.fashionphile.com/main/4270cd7caefcaab04da6f06f2527a585/1ff30662d681910221dc77068647eb0e.jpg,Hermes,HERMES Chevre Mysore Roulis Slim Wallet Black,"$2,095",Pickup today in our NYC Flagship,1483682,,Excellent,['Hardware: Scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Dust bag', 'Removable pouch', 'Box']","{'Base length': '5 in', 'Height': '4.25 in', 'Width': '0.75 in'}",This is an authentic HERMES Chevre Mysore Roulis Slim Wallet in Black. This compact essential wallet is crafted of Epsom calfskin leather in black and features a frontal palladium silver H clasp that opens to a matching black leather interior with card slots and a removable zipper pocket insert.
https://prod-images.fashionphile.com/main/99c43962637efa5dd87eb2f3bfdee348/c3e487ac77733e8fb6b04bea190e4f1c.jpg,Hermes,HERMES Chevre Mysore Geta Black,"$5,695",Pickup today in our NYC Flagship,1483681,,Excellent,"['Handle: Surface wear, pilling', 'Hardware: Scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag']","{'Length': '8 in', 'Height': '5.5 in', 'Width': '2.5 in', 'Drop': '12 in'}",This is an authentic HERMES Chevre Mysore Geta in Black. This is a small messenger style bag that is finely crafted of luxurious goatskin leather in black. This symmetrical bag fastens with a magnetic closure. The clasp forms a pedestal that replaces the base studs. The flap opens to a matching leather interior with patch pockets.
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/c97be161b653d6f246d8015954ab9a92.jpg,Hermes,Epsom Rivale Double Tour Bracelet S Orange,$350,Pickup today in our San Diego Flagship,1499888,2011,Excellent,"['Hardware: Scratch(es)', 'Exterior: Frayed stitch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Pouch']","{'Length': '13.5 in', 'Width': '0.5 in'}","This is an authentic HERMES Epsom Rivale Double Tour Bracelet size S in Orange. This stylish bracelet is crafted of epsom stamped calfskin leather in orange. The band wraps around the wrist twice and is embellished with a silver palladium plate, two large studs and a loop."
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/99eee46b692a554f719af36056b6158c.jpg,Hermes,Swift Rivale Double Tour Bracelet S Mykonos,$425,Pickup today in our San Diego Flagship,1499883,2011,Excellent,['Hardware: Scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Pouch']","{'Diameter': '2.25 in', 'Circumference': '6.25 in'}","This is an authentic HERMES Swift Rivale Double Tour Bracelet S in Mykonos. This stylish bracelet is crafted of rich swift calfskin leather in blue that wraps around the wrist twice, opens with a swivel closure and features a silver plate with two studs and a ring."
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/f090126fa573e2ecc684b903465cd2df.jpg,Hermes,Shiny Alligator Collier De Chien CDC Bracelet S Bleu Electrique,$625,Pickup today in our San Diego Flagship,1499751,2014,Shows Wear,"['Interior: Residue marks, surface wear, marks', 'Exterior: Creases', 'Hardware: Scratch(es), pitted, protective plastic sticker(s) intact']","['FASHIONPHILE Certificate of Authenticity', 'Pouch']","{'Width': '1.5 in', 'Circumference': '6.5 in'}","This is an authentic HERMES Shiny Alligator Collier de Chien CDC Bracelet size S in Bleu Electrique. This luxurious bracelet is crafted of alligator leather in blue and features two palladium plaques, one with decorative studs and a dangling ring, and the other for sizing adjustment."
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/ef8722683446ff6a31aec79e1635b1da.jpg,Hermes,Swift Kelly Double Tour Bracelet T2 Etoupe,$450,Pickup today in our San Diego Flagship,1498684,2018,Excellent,['Hardware: Scratch(es)'],['FASHIONPHILE Certificate of Authenticity'],"{'Circumference': '5.75 in', 'Width': '0.5 in'}","This is an authentic HERMES Swift Kelly Double Tour Bracelet size T2 in Etoupe.  This bracelet is crafted of soft calfskin leather in taupe with a palladium silver signature Kelly turn lock. This bracelet wraps around the wrist twice for a ""double tour""."
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/27f087444868d460393812e88e7e8f78.jpg,Hermes,Swift Ano Cuff S Black,$395,Pickup today in our San Diego Flagship,1499882,2008,Excellent,"['Exterior: Creases, edge wear, marks, sizing marks']","['FASHIONPHILE Certificate of Authenticity', 'Box', 'Pouch']","{'Diameter': '2 in', 'Width': '2 in', 'Circumference': '6 in'}",This is an authentic HERMES Swift Ano Cuff size S in Black. This striking H motif bracelet is crafted of swift calfskin leather in black.
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/c48f26c8d1cf2abedcbb1f2cf9ed36b2.jpg,Hermes,Taurillon Clemence Evelyne III PM Etoupe,"$3,635",Pickup today in our San Diego Flagship,1499856,2022,Excellent,"['Exterior: Scuffs', 'Handle: Creases, pilling', 'Interior: Scuffs, surface wear, pilling', 'Hardware: Scratch(es)']",['FASHIONPHILE Certificate of Authenticity'],"{'Base length': '11 in', 'Height': '10.5 in', 'Width': '3 in', 'Drop': '19.5 in'}","This is an authentic HERMES Taurillon Clemence Evelyne III PM in Etoupe. This cross-body messenger bag is crafted of Clemence pebbled calfskin leather in taupe brown. This popular shoulder bag features an adjustable canvas shoulder strap, a rear pocket, polished gold hardware, and a perforated oval Hermes H on the front. The top of the bag opens with a cross-over strap to a beige suede interior."
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/d9dfb86e4d9ab2120a7567b1e37e9ab5.jpg,Hermes,Swift Kelly Single Tour Bracelet S Chocolate,$295,Pickup today in our San Diego Flagship,1499784,2008,Excellent,"['Exterior: Edge wear', 'Hardware: Scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Length': '8 in', 'Height': '0.5 in'}",This is an authentic HERMES Swift Kelly Single Tour Bracelet size S in Chocolate. This stylish bracelet is crafted of Swift calfskin leather in brown. The band wraps around the wrist and seals with a Kelly style polished palladium silver turn lock closure.
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/6986d27fe4173298a420ecf975c75dc5.jpg,Hermes,Chamonix Hapi 3MM Triple Tour Wrap Bracelet S Black,$325,Pickup today in our San Diego Flagship,1500523,2011,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Pouch']","{'Width': '0.25 in', 'Circumference': '7 in'}",This is an authentic HERMES Chamonix Hapi 3MM Triple Tour Wrap Bracelet size S in Black. The bracelet is crafted of a long chamonix calfskin leather strap that wraps around the wrist three times and closes with a palladium Hermes H buckle. Enjoy this fabulous bracelet with the classic sophistication of Hermes!
https://prod-images.fashionphile.com/main/0138af6f1f02b885b915df1781b6736e/dbce12f27175aacfdde4d28829784103.jpg,Hermes,Negonda Garden Party 36 MM Etoupe,"$4,095",Pickup today in our San Diego Flagship,1482685,2018,Shows Wear,"['Exterior: Corner wear, faint scuffs', 'Handle: Edge wear']","['FASHIONPHILE Certificate of Authenticity', 'Dust bag']","{'Base length': '14 in', 'Height': '10 in', 'Width': '7 in', 'Drop': '5.25 in'}","This is an authentic HERMES Negonda Garden Party 36 MM in Etoupe. This sophisticated tote is crafted of grained calfskin leather in taupe. It features rolled leather top handles, expandable sides, and palladium hardware. The open top reveals a herringbone fabric interior with a zip pocket."
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/4c885d5005dbe87f1c5880ec5d9802cc.jpg,Hermes,Chevre Mysore Geta Capucine,"$5,295",Pickup today in our NYC Flagship,1500206,2022,Excellent,"['Interior: Scuffs', 'Hardware: Scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Dust bag']","{'Length': '8 in', 'Height': '5.5 in', 'Width': '2.5 in', 'Drop': '24 in'}",This is an authentic HERMES Chevre Mysore Geta in Capucine. This is a small messenger style bag that is finely crafted of luxurious goatskin leather in red. This symmetrical bag fastens with a magnetic closure. The clasp forms a pedestal that replaces the base studs. The flap opens to a matching leather interior.
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/2b9fdd97fbd1b022773a123017ed5d50.jpg,Hermes,Swift Rivale Double Tour Bracelet S Bleu Saphir,$425,Pickup today in our San Diego Flagship,1499871,2013,Excellent,['Hardware: Scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Pouch']","{'Diameter': '2.25 in', 'Circumference': '6.25 in'}",This is an authentic HERMES Swift Rivale Double Tour Bracelet M in Bleu Saphir. This stylish bracelet is crafted of box calfskin leather and wraps around the wrist twice with a gold plated fixture with two studs and a ring.
https://prod-images.fashionphile.com/main/b26dcd3b320edd90c929ab53a8adecf6/d76be93d0184ae302ee7bdd9d9b672db.jpg,Hermes,Silk Mille Et Un Lapins Twilly Beige Dore Abricot White,$225,Pickup today in our Dallas (NorthPark) Selling Studio at Neiman Marcus,1466304,,Shows Wear,"['Exterior: Frayed', 'Other: Run(s)']","['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Length': '34 in', 'Height': '2 in'}","This is an authentic HERMES Silk Mille Et Un Lapins Twilly in Beige Dore, Abricot and White. This 100% fine silk bandeau scarf features a bold and bright floral and animal design."
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/be4e456997a2f43dbc8ab3f81d83e683.jpg,Hermes,Epsom Rivale Double Tour Bracelet M White,$350,Pickup today in our San Diego Flagship,1499870,2011,Excellent,"['Exterior: Edge wear', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Pouch']","{'Length': '14.25 in', 'Width': '0.5 in'}",This is an authentic HERMES Epsom Rivale Double Tour Bracelet size M in White. This stylish bracelet is crafted of textured epsom calfskin leather in white. The band wraps around the wrist twice and seals with a swivel gold plated closure.
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/8092cd018c759fe3644c840ea2dfd072.jpg,Hermes,Swift Rivale Double Tour Bracelet M Etain,$295,Pickup today in our San Diego Flagship,1499780,2011,Excellent,"['Exterior: Frayed', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Pouch']","{'Length': '13.5 in', 'Width': '0.5 in'}",This is an authentic HERMES Swift Rivale Double Tour Bracelet M in Etain. This stylish bracelet is crafted of polished calfskin leather in brown. The band wraps around the wrist twice and seals with a polished palladium swivel closure.
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/3f53026adfd2d518609091d64dca97b5.jpg,Hermes,Chamonix Kelly Single Tour Bracelet S Ebene,$350,Pickup today in our San Diego Flagship,1499767,2008,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Circumference': '6.25 in', 'Width': '8.5 in', 'Height': '0.5 in'}",This is an authentic HERMES Chamonix Kelly Single Tour Bracelet S in Ebene. This stylish bracelet is crafted of brown smooth calfskin leather with palladium hardware including a Kelly style faux turn lock.
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/a2e3eaeaa284479594c49ee0b70db70c.jpg,Hermes,Taurillon Clemence Evelyne TPM Etoupe,"$3,250",Pickup today in our San Diego Flagship,1499766,2022,Excellent,"['Exterior: Edge wear, bowed base', 'Hardware: Scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag']","{'Length': '6.75 in', 'Height': '7.25 in', 'Width': '2 in', 'Drop': '23 in'}","This is an authentic HERMES Taurillon Clemence Evelyne TPM in Etoupe. This messenger bag is crafted of rich Taurillon Clemence calfskin leather in taupe. The shoulder bag features a canvas crossbody strap, polished gold plated hardware, and a perforated Hermes H oval logo. The top of the bag opens with a crossover strap to a matching suede interior."
https://prod-images.fashionphile.com/main/4270cd7caefcaab04da6f06f2527a585/f4ae37b47d32a1af6ddf7d7226ea56b6.jpg,Hermes,HERMES Box Calfskin Olympe Hoop Earrings Cannelle,$675,Pickup today in our NYC Flagship,1481380,,Excellent,"['Hardware: Protective plastic sticker(s) intact, faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Box', 'Pouch']","{'Width': '0.5 in', 'Height': '1.25 in'}",This is an authentic pair of HERMES Box Calfskin Olympe Hoop Earrings in Cannelle. These earrings feature a polished gold plated rim with a leather inlay.
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/9004012336b1f65922f3c5cb2bdf892a.jpg,Hermes,Box Rivale Double Tour Bracelet S Black,$350,Pickup today in our San Diego Flagship,1499880,2011,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Diameter': '2.25 in', 'Circumference': '6 in'}",This is an authentic HERMES Box Rivale Double Tour Bracelet size S in Black. This stylish bracelet is crafted of box calfskin leather in black and wraps around the wrist twice with a silver plated fixture with two studs and a ring.
https://prod-images.fashionphile.com/main/b2d3a9800281aa676cd595aadcee80d9/8fd7b5fb4b7fbf24fcbaf52d0cfd2342.jpg,Hermes,HERMES Lacquered Horn H Equipe Earrings,$450,Pickup today in our NYC Flagship,1482085,,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Pouch']","{'Length': '2 in', 'Height': '2.5 in'}","This is an authentic HERMES Lacquered Horn H Equipe Earrings. These magnificent earrings are crafted in a yellow, white and black lacquered buffalo horn in a circular motif featuring an H at the center."
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/5fc6fefeac895816e3f17a0563ec70a1.jpg,Hermes,Swift Kelly Double Tour Bracelet S Iris,$350,Pickup today in our San Diego Flagship,1499813,2010,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Circumference': '5.75 in', 'Width': '0.5 in'}","This is an authentic HERMES Swift Kelly Double Tour Bracelet S in Iris. This chic bracelet is crafted of soft calfskin leather in purple with a polished silver Kelly turn lock. The bracelet is sophisticated and charming and will add character and dimension to your wardrobe, from Hermes!"
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/de90af4c8ecc89b8e126a3e3c5fe6b6a.jpg,Hermes,Lizard Kelly Double Tour Bracelet S Mykonos,$525,Pickup today in our San Diego Flagship,1499810,2011,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Width': '0.5 in', 'Circumference': '5.5 in'}","This is an authentic HERMES Lizard Kelly Double Tour Bracelet Small in Mykonos. This is a bracelet of exceptional quality with a unique style. Crafted of luxurious salvator lizard in blue, this stunning bracelet is designed to wrap the wrist twice, a ""Double Tour"" and closes with a polished silver Kelly twist lock."
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/d19b97ee6f256c0d483e8b9015623f66.jpg,Hermes,Swift Kelly Double Tour Bracelet M Etain,$295,Pickup today in our San Diego Flagship,1499801,2011,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Length': '15 in', 'Width': '0.5 in'}","This is an authentic HERMES Swift Kelly Double Tour Bracelet M in Etain. This lovely bracelet is crafted of swift calfskin leather in dark grey. The bracelet wraps around the wrist twice and secures with a palladium silver squared turn-lock. This is a perfect bracelet for all occasions, from Hermes!"
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/88c5e4aa34c4c2f92d5677cb020a4153.jpg,Hermes,Swift Kelly Double Tour Bracelet S Etoupe,$295,Pickup today in our San Diego Flagship,1499805,2010,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Diameter': '2.25 in', 'Width': '0.5 in', 'Circumference': '6 in'}",This is an authentic HERMES Barenia Kelly Double Tour Bracelet S Fauve.  This bracelet is crafted of soft calfskin leather in brown with a silver signature Kelly turn lock.
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/0f55d2c4070f563b6ebaac1b28e4b500.jpg,Hermes,Swift Baby Pavane Double Tour Bracelet S Iris,$250,Pickup today in our San Diego Flagship,1499790,2010,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Length': '12.75 in', 'Height': '0.5 in'}","This is an authentic HERMES Swift Baby Pavane Double Tour Bracelet S in Iris. This stylish bracelet is made of fine calfskin leather in purple with a palladium horsebit othat wraps around your wrist twice, a ""Double Tour"", and seals with the palladium fixture at the other end."
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/5afe4b87d1f4770d604a7cf8bc51c772.jpg,Hermes,Vache Hunter Toile Herbag Zip 31 PM Orange,"$1,850",Pickup today in our San Diego Flagship,1496611,2012,Shows Wear,"['Exterior: Corner wear, scuffs, faded area(s), marks', 'Handle: Surface wear, scuffs', 'Hardware: Scratch(es)', 'Interior: Surface wear, marks']","['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag', 'Lock & 2 keys', 'Clochette', 'Removable pouch', 'Raincoat']","{'Base length': '11.75 in', 'Height': '10 in', 'Width': '4 in', 'Drop': '18.25 in'}","This is an authentic HERMES Vache Hunter Toile Herbag Zip 31 PM in Orange. This stylish tote is crafted of sturdy toile canvas in bright orange. The handbag features a a rear exterior zip pocket, a natural leather top crest with a leather top handle, shoulder strap and strap closure with palladium silver hardware with a padlock. This opens to a toile canvas interior with a removable pouch."
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/bfdd454c59b3fadd83a556bc52ef457d.jpg,Hermes,Natural Barenia Eclat Picotin 22 MM Ebene Orange,"$3,695",Pickup today in our San Diego Flagship,1499694,2004,Shows Wear,"['Exterior: Corner wear, creases, scuffs, edge wear, marks', 'Handle: Edge wear, scuffs, wear at resin glazing', 'Interior: Scuffs, surface wear, marks', 'Hardware: Scratch(es)']",['FASHIONPHILE Certificate of Authenticity'],"{'Base length': '8.5 in', 'Height': '8.5 in', 'Width': '7.5 in', 'Drop': '7 in'}",This is an authentic HERMES Natural Barenia Eclat Picotin 22 MM in Ebene and Orange. This chic tote is crafted of smooth Barenia leather in dark brown. This bucket-style bag features a unique one-piece design with orange leather-lined top handles and a closure strap. The top is open to a spacious brown suede interior.
https://prod-images.fashionphile.com/main/75c64c829d8ecad9a76972b4586202e3/1578935a6725e6e261aca3ebc3b871c5.jpg,Hermes,Epsom Kelly Sellier 28 Gris Asphalte,"$21,995",Pickup today in our NYC Flagship,1454309,2021,Excellent,"['Hardware: Scratch(es)', 'Handle: Marks', 'Exterior: Faint corner wear']","['FASHIONPHILE Certificate of Authenticity', 'Strap', 'Clochette', 'Lock & 2 keys', 'Raincoat']","{'Base length': '11.25 in', 'Height': '8.25 in', 'Width': '4.5 in', 'Drop': '17.5 in'}","This is an authentic HERMES Epsom Kelly Sellier 28 in Gris Asphalte. This stunning Hermes classic handbag is beautifully crafted in stamped epsom calfskin leather in grey. The handbag features a single rolled leather top handle secured with gold plated hardware, an optional leather shoulder strap, a traditional Kelly turn lock, and a clochette with keys for the padlock. The interior features two patch pockets and a zipper compartment."
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/3365b69a8fa28fc47eeb6e4ffb55c165.jpg,Hermes,Courchevel Kelly Retourne 35 Gold,"$9,995",Pickup today in our San Diego Flagship,1498024,1999,Shows Wear,"['Exterior: Corner wear, edge wear, marks, faint scuffs', 'Handle: Scuffs, marks, splitting', 'Interior: Scuffs, marks, herbal odor', 'Hardware: Scratch(es), plating wear']","['FASHIONPHILE Certificate of Authenticity', 'Strap', 'Clochette', 'Lock & 2 keys']","{'Length': '14 in', 'Width': '5 in', 'Height': '10 in', 'Drop': '17 in'}","This is an authentic HERMES Courchevel Kelly Retourne 35 in Gold. This stylish classic Kelly handbag is crafted of luxuriously textured courchevel calfskin leather in brown. The bag features a rolled leather top handle with polished gold plated links and an optional shoulder strap with gold plated clasps, strap closures, gold lock, and a matching clochette for keys. The top flap opens to a matte chèvre goatskin interior with zipper and patch pockets."
https://prod-images.fashionphile.com/main/74129eb7871d52d59b0c62b6d0602b00/f8cfec938e36413d362f44a5cdb9e070.jpg,Hermes,Evercolor Kelly Danse II Belt Bag Gris Perle,"$16,995",Pickup today in our San Diego Flagship,1469922,2020,Excellent,"['Exterior: Creases, edge wear, indentations', 'Handle: Creases, sizing marks', 'Interior: Creases, scuffs', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Dust bag', 'Box', 'Insert']","{'Base length': '8.5 in', 'Height': '6.75 in', 'Width': '3 in', 'Drop': '27 in'}",This is an authentic HERMES Evercolor Kelly Danse II Belt Bag in Gris Perle. This chic waist bag is finely crafted of light gray leather. This accessory features an adjustable belt strap and a frontal flap with a classic palladium Hermes Kelly turn-lock. The interior features a removable base.
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/766ee60f0cf9a5324e03c06331b10d8f.jpg,Hermes,Twill H Negonda Garden Party 36 MM Tote  Ecru Desert Gold,"$3,295",Pickup today in our San Diego Flagship,1499379,2022,Excellent,"['Interior: Pilling', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Dust bag']","{'Length': '14.25 in', 'Height': '10.5 in', 'Width': '7 in', 'Drop': '5 in'}",This is an authentic HERMES Twill H Negonda Garden Party 36 MM Tote in Ecru and Desert Gold. This sophisticated bag has a casual appeal with a structured shape of natural toile canvas that is durable and strong. The handbag is reinforced with golden brown pebbled leather trim including a solid leather base and leather straps that extend into rolled top handles. The palladium snap opens to a spacious canvas interior with a leather base.
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/291721de1f65cbe0769e7d15e830bd64.jpg,Hermes,18K Rose Gold Green Sapphire Finesse Pendant Necklace,"$1,995",Pickup today in our San Diego Flagship,1495261,,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Case']","{'Length': '15.5 in to 16.25 in', 'Pendant': '10 mm', 'Width': '13 mm'}",This is an authentic HERMES 18K Rose Gold Green Sapphire Finesse Pendant Necklace. The necklace is crafted of 18 karat rose gold and features a bar and ring motif pendant set with sparkling green sapphires.
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/22d5e25230290bae1e7e9413d3a516af.jpg,Hermes,Togo Birkin 30 Etoupe,"$17,250",Pickup today in our San Diego Flagship,1498560,,Shows Wear,"['Exterior: Corner wear, scuffs, painted or dyed, wear at resin glazing', 'Handle: Edge wear, creases, scuffs', 'Interior: Scuffs', 'Hardware: Scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Clochette', 'Lock & 2 keys', 'Rain coat']","{'Length': '11.5 in', 'Height': '9.75 in', 'Width': '6 in', 'Drop': '4 in'}","This is an authentic HERMES Togo Birkin 30 in Etoupe. This iconic handbag is finely crafted of grained calfskin leather in taupe. The bag features rolled leather top handles, a leather belt, and polished silver plated hardware, including a turn lock, a padlock, and a hanging clochette with keys. The front flap opens to a matching goatskin leather interior with zipper and patch pockets."
https://prod-images.fashionphile.com/main/2dd05c0ea01b284ed696433111fac978/922a6188e91bdf812fd8684688479edc.jpg,Hermes,Swift Kelly Double Tour Bracelet S Iris,$375,Pickup today in our San Diego Flagship,1498542,2010,Excellent,['Hardware: Scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Pouch']","{'Circumference': '7 in', 'Width': '0.5 in', 'Length': '15 in'}",This is an authentic HERMES Swift Kelly Double Tour Bracelet size S in Iris. This purple calfskin leather bracelet wraps around the wrist twice and secures with a polished gold plated Kelly turn lock.
